recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,primarily_steam_deck,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played,author.deck_playtime_at_review
200456601,english,"This is a tale of two playtimes. There's one where I binge on this game and one where I hate it to bits. The latter one has stayed with me.

[b]Why did you play Fallout 76?[/b]
Cos I loves me some Fallout, man. I started some time around 1998 and never looked back.

[b]So, 450+ hours .. They must've done something right.[/b]
Honestly, I'm not sure what happened.
Full disclosure: I'm definitely not much of a multiplayer typa guy. So perhaps the surprise is rather that I spent so many hours in Appalachia at all. Of course, first of all it was a Fallout title, then there was a fun storyline and then there was a grind for better and better weapons, some base building, some missions ... But what I remember most is running and gunning through West-Tek – again and again and again ad nauseam.
Then I stopped playing.
A good two years later I picked FO76 back up, mainly because I wanted to reach 75% completion (yeah, not exactly chivalrous). And I discovered that
a) my formerly pretty solid loadout was now rather wimpy, and
b) in order to git good and to get an achievement or two I needed to grind. ""Gold Star Crafter""? I trashed a good 100 legendaries and got exactly one legendary recipe. ""Seeking refuge""? Do a little boring task for 10 days. ""The House Always Wins""? Grind some stamps with Guiseppe. And so on. And I realised I really couldn't be bothered.
This on top of all the ""pay to get QoL"" crap - nah, thanks.

[b]And there were really no redeeming features?[/b]
I mean, if you're into multiplayer and want to get a little respite from the usual FPS fare, this game is probably worth checking out. Being a Fallout fan, for me, wasn't enough.
What I can say though is that I really enjoyed the community. As little as I communicated with other players (because, of course, Beth doesn't exactly make it easy for you), the encounters that I had were always friendly. My final experience was that I needed to kill another player (for an achievement), and after we'd worked out what I wanted, they were game to help me out, really grateful for the loot I left them and extremely cheerful. Top notch.

[b]Hm. Anything I can play instead?[/b]
Sure, FO4.",1753296372,1753296372,False,1,0,0.478709578514099121,0,True,False,False,False,76561199113848520,37,12,27149,0,27149,1747343439,
200454428,english,its shit,1753293989,1753293989,True,0,0,0.5,0,True,False,False,False,76561199173961110,53,13,1675,11,1675,1753293973,
200445890,english,i love fallout games i hope they can put any chat channel ingame so we can talk to any players that dont need to open the mic and cant understand what are they saying,1753285183,1753285183,True,0,0,0.5,0,True,False,False,False,76561199800579552,0,1,19934,10259,17366,1753681004,
200443004,spanish,el juego a mejorado vastante desde su salida pero sigue sin gustarme que las armas tengan durabilidad y que para repararlas tengas que comprar kits de reparacion con la moneda del juego,1753282357,1753282357,True,0,0,0.5,0,True,False,False,False,76561199830001004,0,5,1788,1157,1777,1753566302,
200441005,english,eshg,1753280347,1753280347,True,0,0,0.5,0,True,False,False,False,76561199471310747,36,2,197,145,197,1752829379,
200438850,english,haha,1753278073,1753278073,True,0,0,0.5,0,True,False,False,False,76561199465685602,0,1,7643,491,7641,1753349483,
200438253,schinese,ok,1753277420,1753411211,True,0,0,0.5,0,True,False,False,False,76561198318967080,0,20,8273,4322,7176,1753696938,
200428464,english,Came back on the game to find most of the perks in my Deck and all Serums i'm using having completely different affects making my build different than before and being almost completely useless at doing what i had created it for. Why do we feel the need to make unnecessary changes 7 years on?,1753265882,1753265882,False,4,0,0.524787664413452148,1,True,False,False,False,76561199337868208,254,4,5742,67,5674,1753268151,
200412866,english,"As a casual player, for what I am now realizing has been, 5 F-ing years. I'm still playing it. The game is good, the community is great. Are some of them s-heads, yeah, but that's life. Mostly though, it's just good people and good game play.

Enjoy.",1753240736,1753240736,True,0,0,0.5,0,True,False,False,False,76561199130265480,0,6,62666,162,62585,1753593829,
200410975,english,"Best Game in a Bit for me
",1753237881,1753237881,True,0,0,0.5,0,True,False,False,False,76561199230358694,0,3,1203,1031,986,1753679934,
200410454,spanish,"ES: Voy a ser breve, porque la verdad el juego no me inspira mucho más para comentar; sabor agridulce, no con el universo 'Fallout' que me encanta, sino con las intenciones de Bethesda propuestas en este juego.

EN: I do not want the future 'Fallout' games follow the same way Fallout 76 does. Just that. Anyways i will continue loving Fallout universe. 100% completed 72/72.",1753237175,1753237175,True,1,0,0.522776544094085693,0,True,False,False,False,76561197975091844,0,35,18619,15,18619,1753191300,
200409949,english,"They fixed the game y'all, come join the crazy ass fun in Appalachia!",1753236463,1753236463,True,0,0,0.5,0,True,False,False,False,76561198278220581,0,3,4808,2831,4234,1753492927,
200409658,spanish,la comunidad si que es muy buena y te ayuda si pueden y subir de nivel es facil y divertido si haces las misiones correctamente,1753235999,1753235999,True,0,0,0.5,0,True,False,False,False,76561199813056255,0,2,5236,2567,3913,1753680889,
200407146,english,I bought this game its like being in a whole nother world the gameplay is amazing. #so good,1753232475,1753232475,True,0,0,0.498826295137405396,0,True,False,False,False,76561199118803429,0,6,1319,510,1319,1753232361,
200405218,english,"The game is a great experience for Fallout fans and FPS lovers. West Virginia was a surprising choice, but they really made it work, incorporating WV's history over workers rights and federal sites and skiing resorts and giving it the Fallout spin. The different zones feel different, and the places you may know are well rendered.
Gameplays is much like fallout 4, with a strong FPS game system mixed with hundreds of quest lines. The Lore of Falllout is extended with all the major players present.
The leveling up system is great, and the game lets you play with and switch up your specializations to your heart's contentment. The figured out how to make VATS work in real time. Dozens of special event are always going on, drawing players together to fight common enemies. The camp building, though somewhat more limited than fallout 4, now allows for more types of structure to be built than ever before, It's nothing to spend a half hour wandering into peoples camps just to see what they've made.
It's a good time, easily worth the money.",1753229860,1753229860,True,0,0,0.498826295137405396,0,True,False,False,False,76561198006401423,0,14,35948,1647,35442,1753639076,
200403880,polish,"online mode didn't even work and kept me disconnecting, refunded",1753228042,1753228042,False,0,0,0.5,0,True,False,False,False,76561198886166516,91,9,97,1,97,1753009341,
200392865,english,Seriously f vshred,1753214463,1753214463,True,1,0,0.522638380527496338,0,True,False,False,False,76561199468667678,0,1,8623,831,8474,1753650598,1174.0
200390558,english,"I enjoy how it has improved on the weapon modification system as well as the variety of weapon choice. i also like the way the quests work. I dislike that you can pay to start at level 50. I just reached level 50, and ive been playing for 51 hours at this point. You miss so much of the game by doing this, so why even play at that point.",1753212123,1753212123,True,0,0,0.498826295137405396,1,True,False,False,False,76561199209408070,0,2,3664,2209,3067,1753476277,
200388858,english,"I enjoy the variety of configurations in weapons, power armor, and radiation effects. I play it quite a bit and like to gather junk and scrap it for materials to create interesting CAMP sites.",1753210340,1753210340,True,0,0,0.475125789642333984,0,True,False,False,False,76561198209808629,0,2,4030,1086,3162,1753676903,
200385671,english,i have an intel i5 10400F  CPU   16gb of ram and  a RX580 8gb gpu and im getting 30 fps at low setting wtf!,1753207095,1753207095,False,2,3,0.496613115072250366,1,True,False,False,False,76561198974978081,0,22,636,636,316,1753392927,
200383416,german,"Ich hab jetzt über 1000 Stunden in dieses Spiel versenkt...... Ich hätte auch was anderes spielen können, aber die Bugs sind echt zu lustig. Zumindest hatte ich das Glück, dass meine (bisher) nicht zu Game breaking sind.",1753204888,1753204888,True,0,0,0.5,0,True,False,False,False,76561198407325721,0,5,62929,1101,62574,1753641393,
200382644,english,"game can be fun, but if you dont play with others then have fun doing certain quests. i also dont understand how doing maintenance  gives rise to a 3 fucking GB update but yall do yall i guess",1753204104,1753204104,False,1,0,0.483924716711044312,0,True,False,False,False,76561198408393120,56,18,2926,234,2926,1753203992,
200382638,russian,да игра необычная не похожая на предыдущую но в тоже время увлекательная и  интересная,1753204098,1753204098,True,0,0,0.5,0,True,False,False,False,76561198033191046,0,2,5235,4845,3034,1753653239,
200381370,ukrainian,"Дуже гарна гра!
Залипаєш на довго...",1753202934,1753202934,True,0,0,0.5,0,True,False,False,False,76561198811502979,0,1,80520,1851,79872,1753684108,
200380835,english,"Great survival realm with outstanding graphics. If you are going to play in this world, Get Fallout 1st subscription. Played 3 characters and the quests will keep to growing and escaping into this alternative universe. 
",1753202395,1753202395,True,0,0,0.5,0,True,False,False,False,76561198061561913,0,1,543802,7868,540179,1753672189,
200380354,german,"sehr gut umgesetzte Grafik und Story, egal ob Abenteuer, Quests oder einfach nur der Story folgend - ein herrlich endspannendes Spiel",1753201884,1753201884,True,0,0,0.5,0,True,False,False,False,76561198125747680,0,2,33372,3029,32856,1753393878,
200380138,english,"I was reluctant to recommend this title for the first roughly 10-15 hours of playtime. The melee combat is jenky af, but the ranged combat is solid, as are the overall playability and mechanics. Yes, there are some graphical glitches, and some other issues, but overall, this is a very enjoyable and fun game.

The story is excellent, the artwork and audio is pretty good as well. The inventory system is... trash, but if you just play the game and NOT play to beat the game, you'll get a lot more out of it. I got this title on sale for like $10.00, is it worth $40.00? Not imo, but if you can grab it for $20.00 or less, absolutely worth it.

The $12.00 seasonal pass content may be good for awhile, not sure yet, as I am planning on grabbing it today. Not sure I would recommend that yet.",1753201671,1753201732,True,1,0,0.522638380527496338,0,True,False,False,False,76561197993530805,0,25,4383,3276,2579,1753672433,
200380039,english,"after all these years, I guess it actually does work after all.",1753201571,1753201571,True,0,0,0.5,0,True,False,False,False,76561199569651069,39,14,19646,4001,17846,1753639711,
200378527,russian,ном,1753200137,1753200137,True,0,0,0.5,0,True,True,False,False,76561198064662720,0,5,26997,1314,26159,1753643714,
200377954,english,"As a fan of Fallout and player of multiple play through's of Fallout 4 and Fallout 76 something keeps bringing me back.  Is FO76 perfect? No.   Crash now and then... graphic issues can pop up... but good lord the feeling of knowing I'm going into the wastelands today is just so great!  The lore, the references, the humor, the action, and oh hell how did I die there moments... Ability to customize your experience is just so addicting.

Not to mention the player base is one of the most non-toxic, new player  friendly environments you can find.  If you have never played Fallout 76, highly recommend it.",1753199575,1753199575,True,0,0,0.5,0,True,False,False,False,76561198401095293,0,9,6623,4558,4569,1753674627,
200377426,schinese,辐射五替代品，超级小陶别几把做老滚六了，赶紧做辐射五。,1753199073,1753199073,True,0,0,0.5,0,True,False,False,False,76561199022113521,0,9,21391,399,20991,1753688731,
200376833,english,good and addicted,1753198531,1753198531,True,0,0,0.5,0,True,False,False,False,76561198050324090,0,49,10373,6679,7218,1753643276,
200374018,english,this game is alwys changing with new goals,1753195834,1753195834,True,0,0,0.5,0,True,False,False,False,76561198039465359,0,13,156773,1031,156395,1753643723,
200373848,russian,Очень интересно играть по сети! Нравится тут строить базу.,1753195666,1753195666,True,0,0,0.5,0,True,False,False,False,76561198056367942,0,2,6928,676,6718,1753376922,
200373553,english,(mostly) bug free,1753195383,1753195383,True,0,0,0.5,0,True,False,False,False,76561198146406180,0,8,79754,498,79532,1753634473,
200373117,czech,good,1753194913,1753194913,True,0,0,0.5,0,True,False,False,False,76561199574724271,0,1,27708,2815,25660,1753705720,
200372822,english,Great community.,1753194616,1753194616,True,0,0,0.5,0,True,False,False,False,76561198826689264,0,2,65373,4505,63968,1753644971,
200369685,english,"It used to be extremely buggy when it first game out. Over the years Bethesda cooked with it and now it's one of the funnest multiplayer RPGs out there. Still a few bugs here and there, but we expect nothing less from Bethesda... LOL",1753191319,1753191319,True,1,1,0.502973675727844238,0,True,False,False,False,76561199488160603,0,2,48429,731,48039,1753669813,
200363133,russian,lkjlkjlj,1753183269,1753183269,True,0,0,0.5,0,True,False,False,False,76561199748480411,0,5,6260,96,6164,1753448136,
