recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,primarily_steam_deck,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played,author.deck_playtime_at_review
199713499,polish,"Bardzo fajna, klimatyczna gierka i wciągające RPG. Lokacje zniszczonego Waszyngtonu na pewno pozostaną długo w pamięci - jak zawsze wizjom Adama Adamowicza nie można nic zarzucić, są jedyne swojego rodzaju :]

Plusem tej wersji są również wszystkie dostępne dodatki. Jedyny minusik to fakt, że Steam nie nalicza godzin gry (przynajmniej u mnie jest z tym jakiś błąd).

PS. Fawkes najlepszy kompan :D",1752418252,1752418252,True,1,0,0.523809552192687988,0,True,False,False,False,76561198381618295,0,2,14,1,13,1753208281,
199691843,french,Un classique,1752396206,1752396206,True,0,0,0.5,0,True,False,False,False,76561197967098693,0,3,220,0,219,1752396350,
199691144,russian,"Зеленый фильтр, хреновая стрельба, город детей, вылеты, длс с инопланетянами...

Атмосфера всеравно тащит, как и саундтрек и повествование через окружение - мне пофиг, я так чувствую.",1752395380,1752395380,True,0,0,0.5,0,True,False,False,False,76561199046883013,258,42,826,0,826,1718907376,
199677891,english,"good game
",1752384762,1752384762,True,0,0,0.5,0,True,False,False,False,76561198075981833,615,67,2672,792,1757,1753559019,33.0
199663711,english,"Best game of all time. So much detail in the stories and in each building or land you travel to. For a game that is nearing 20 years old, it beats most RPGs coming out. Comparatively, the graphics are not as great as current games (obviously) but the gameplay and story make up for it. Beautifully constructed game, from a time when game developers cared.",1752369270,1752369270,True,0,0,0.5,0,True,False,False,False,76561198152331357,0,6,8201,0,8201,1752369076,
199660196,latam,"⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣼⠿⠷⣶⣦⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⡀⠀⠀⠀⣠⣴⠶⢶⣴⡿⠃⠀⠀⠈⠛⠛⠿⣶⣄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣼⡟⣿⣤⣤⣾⠏⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠹⣷⡄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠘⣿⠀⠈⠉⠉⠀⢀⣤⣤⣄⠀⣠⣴⣶⣤⡀⠀⠀⠀⠀⠀⠘⢻⣦⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣿⣆⠀⠀⢀⡴⠋⠀⠀⠉⠉⠉⠁⠀⠙⢷⣄⣀⡤⠴⣦⣄⠀⠻⣷⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢼⡏⠉⣳⢶⣛⣤⠀⠀⠀⠀⠀⠀⠀⣠⡀⠄⠀⠀⠀⠀⠈⣿⡆⠀⢹⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠸⣷⣼⠋⠉⠉⠁⠀⠀⠀⠀⠀⠀⠈⢛⠿⣆⠀⠀⠀⣠⣶⠛⠀⠀⢸⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢠⣾⠃⠀⣰⣷⠀⠀⠀⣴⠀⠀⠀⢸⣤⡀⠉⠀⠀⢸⡿⣝⢦⡀⠀⢸⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⣠⣶⠿⠿⠿⣶⣄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣾⡇⠀⠀⢿⡟⠀⢀⣼⠇⠀⠀⠀⢸⣿⠀⠀⠀⠀⢸⣿⢮⡻⡿⣄⣿⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⢠⣾⠟⠁⠀⠀⠀⢸⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⠇⠀⠀⠀⠀⣴⡿⠁⠀⠀⠀⠀⠈⠁⠀⠀⠀⠀⠸⣝⢧⣹⣽⣿⠏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⢸⡏⠀⠀⠀⠀⢠⣿⠏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⡀⠀⠀⠀⠀⠈⠿⠦⠄⠀⠀⢀⠀⠀⠀⠀⠀⠀⠀⠘⠷⠿⣽⡏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⢸⣧⠀⠀⠀⠀⣸⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⡇⢸⣿⣄⣀⠀⠀⠀⠀⣀⣠⣼⣷⣦⡀⠀⠀⠀⠀⠀⠀⠀⢈⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⢿⣧⠀⠀⠀⢸⣷⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠹⣷⠈⠻⠲⣤⣉⠉⠉⠉⣀⣤⠤⠚⣿⠃⠀⠀⠀⠀⢀⢀⣤⣿⠏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⣠⣶⠶⠶⠶⠾⢿⣤⣀⠀⠀⠙⢿⣦⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢻⣧⠀⠀⠀⠉⣉⣋⠉⠉⠁⠀⠀⠈⠀⠀⠀⠀⣴⡿⠛⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⢸⣿⠁⠀⠀⠀⠀⠀⠀⠉⠛⢦⡀⠀⠙⣿⣆⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠻⣷⡄⠀⠀⠉⠉⠀⠀⠀⠀⠀⠀⠀⠀⣠⣾⣟⡑⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠸⣿⣀⣤⣤⣄⣀⣀⡀⠀⠀⠈⡇⠀⠀⠈⣿⡿⣦⣄⣀⠀⠀⠀⠀⠀⠀⠀⢀⣀⣽⡿⢶⣄⡀⠀⠀⠀⠀⠀⠀⠀⠶⠚⣽⠏⠙⢻⡷⢶⣤⣄⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⢸⡿⠋⠀⠀⠀⠉⠉⠛⠓⢦⡶⠇⠀⠀⠀⡏⡇⠈⠙⠛⠻⠶⢦⣤⡴⠶⠟⠛⠋⠹⡄⠀⠈⠻⣶⣤⣤⡤⠤⠀⣀⣤⡾⠋⠀⠀⢸⡇⠀⠈⠙⠻⣶⣤⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⢸⣷⡀⡀⣀⡀⠀⠀⠀⠀⠀⠙⡆⠀⢀⡾⠇⣷⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠙⢦⡀⠀⠈⠙⠛⠛⠟⠛⠋⠀⠀⠀⠀⣠⡾⠀⠀⠀⠀⠀⠀     ⠙⠻⣷⣄⡀⠀⠀⠀⠀⠀⠀
⠈⣿⡟⠛⠛⠛⠛⠛⠲⢦⣄⣠⡇⠀⠟⡇⢠⡟⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠙⢶⣤⣀⣀⡀⠀⠀⠀⠀⢠⣴⡾⠏⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀   ⠙⢿⣦⡀⠀⠀⠀⠀
⠸⣿⡀⠀⢲⣄⠀⠀⠀⠀⠈⢣⠀⠀⣾⠁⣼⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⠉⣷⠀⠀⠀⠀⠘⡄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀       ⠘⢿⣆⠀⠀⠀
⠀⠙⣿⣦⡀⠉⠻⢶⣦⣴⡶⠏⣠⡾⠁⢠⡏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢰⡆⠀⠀⠀⠀⠀⠀⠀⢹⠀⠀⠀⠀⠀⣷⠀⠀⠀⠀⠀⣦⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀     ⠹⣷⡀⠀
⠀⠀⠀⠙⠛⠛⠷⠶⠶⠿⣿⣟⡉⢀⣤⠟⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⣤⡾⠟⠁⠀⠀⠀⠀⠀⠀⠀⡆⠀⠀⠀⠀⠸⡄⠀⠀⠀⠀  ⢻⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀    ⠘⣿⡆
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⠉⠙⠛⢿⣶⣶⣤⣤⣤⣤⣴⣶⡶⠟⠛⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣷⠀⠀⠀⠀⠀⣧⠀⠀⠀⠀ ⠘⡄⠀⣠⡦⠀⠀⠀⠀⠀⠀⠀     ⠈⣷
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠐⣿⡆⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢻⡀⠀⠀⠀⠀⢻⡄⠀⠀⠀⠀ ⡇⠀⣸⠟⠀⠀⠀⠀⠀⠀⠀    ⢠⡟
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⡇⠀⠀⠀⠀⠘⡇⠀⠀⠀⠀ ⣿⣰⠏⠀⠀⠀⠀⠀⠀⠀⠀ ⢀⣿⠃
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠘⡇⠀⠀⠀⠀⠀⣇⠀⠀⠀⠀⢸⡏⠀⠀⠀⠀⠀⠀⠀⠀⠀   ⣾⠃⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠘⣿⣄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⡇⠀⠀⠀⠀⠀⢹⠀⢀⣠⡾⠟⣧⠀⠀⠀⠀⠀⠀⠀  ⢀⣾⠃⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⡇⠈⠛⠶⣤⣀⡀⠀⠀⠀⠀⠀⢀⡇⠀⠀⠀⠀⠀⢸⡶⠞⠋⠀⠀⢹⠛⠛⠲⣤⡀⠀⣴⡿⠃⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⡇⠀⠀⠀⠀⠈⠉⠛⠛⠻⠷⠾⠿⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⡀⠀⠀⠀⠻⣾⠏⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣠⣾⡇⠀⠀⠀⣰⡿⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣾⠷⣤⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣴⠟⠋⠈⡇⠀⣤⣾⡟⠁⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⠀⠈⠙⠲⣦⣤⣀⣀⠀⠀⠀⠀⠀⢀⣀⣀⣤⣴⣶⠾⠟⠉⠁⠀⠀⠀⣇⠀⢈⣽⡇⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢠⣿⠀⠀⠀⠀⠀⠀⠈⠉⠙⠛⠛⠛⠛⠛⠋⠉⠉⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⠛⠛⠉⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⡟⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠠⣶⡆⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢹⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣿⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢰⡟⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣰⠏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣼⡏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢠⣯⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢠⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣿⣿⡆⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣸⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣾⠋⣿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢠⣿⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣸⡟⠀⢿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣸⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣸⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢠⣿⠁⠀⢸⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣿⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢰⡿⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣼⡇⠀⠀⣿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣸⡏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⠇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢰⡿⠀⠀⠀⣿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⠇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⡿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢠⣿⠃⠀⠀⠀⣿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⣸⡟⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣾⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣿⠇⠀⠀⠀⠀⣿⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢻⣧⡀⠀⠀⠀⠀⠀⠀⠀⠀⣠⣿⠃⠀⠀⠀⠀⠀⢿⡷⠦⣤⣤⣤⣤⣤⣤⣤⡶⠿⣦⣤⣄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣾⠋⠙⠻⠶⢤⣤⣤⣤⣴⡾⠟⠁⠀⠀⠀⠀⠀⠀⠸⣷⣤⣀⣿⣄⣀⠀⠀⠀⠀⠀⠀⠉⠛⢿⣦⡀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⡀⠀⠀⠀⠀⠀⠀⣰⡟⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠉⠉⠙⠛⠿⢶⣤⣤⣤⣤⣤⣤⣴⡿⠃⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠻⣷⣄⣀⣀⣠⣶⠿⠋⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀",1752364892,1752424891,True,0,0,0.5,0,True,False,False,False,76561199145999403,54,20,9707,0,9707,1719201759,
199641248,english,play for 3 hours then all of your saves crash,1752345511,1752368098,True,0,0,0.5,0,True,False,False,False,76561198850106509,167,16,259,44,215,1752724018,
199636362,english,"The game that got me into gaming back when I thought an apocalypse was the stuff of fiction. This game is a pillar in the parthenon of my joys.

I once spent two weeks living inside this game and it was perhaps the best two weeks of my entire life... and it wasn't even my first playthrough... it was around the time that I first discovered that Creep song by Radiohead though, so I kinda had that playing a ton as well. It was just a real vibe. #oversharing.",1752341097,1752341097,True,0,0,0.5,0,True,False,False,False,76561198043330373,0,13,767,0,767,1684883293,
199634217,spanish,.,1752339214,1752339214,True,0,0,0.5,0,True,False,False,False,76561199503768397,0,6,26958,6,26951,1753565292,
199622325,italian,Best game ever!!!,1752329699,1752329699,True,0,0,0.5,0,True,False,False,False,76561199815151524,0,1,43,1,41,1753456964,
